Unnamed: 0,GOID,topic,gamma,Date
5392,307170873,2,0.457371050189116,1989-08-18
10455,307185015,3,0.535295239661888,1989-09-27
15502,307189773,4,0.635439510202075,1989-08-20
40767,307193341,9,0.522710167038211,1989-08-13
40760,307197737,9,0.741172958269262,1989-07-11
35724,307204789,8,0.410143978573879,1989-09-14
40794,307224803,9,0.407079180120809,1990-01-26
45866,307253954,10,0.451039803357518,1990-04-18
40823,307267795,9,0.623711506673983,1990-05-12
5469,307270176,2,0.508212362045097,1990-06-03
40826,307274205,9,0.389231051219864,1990-05-15
40879,307281467,9,0.428540735415415,1990-07-06
40871,307283088,9,0.71270845906142,1990-06-28
45855,307285179,10,0.512251080822851,1990-03-08
40880,307286244,9,0.629417676453217,1990-07-12
45853,307292082,10,0.509363598753023,1990-03-03
25711,307294151,6,0.726000019372494,1990-06-30
40872,307295315,9,0.858214180354952,1990-06-29
35751,307296274,8,0.735653948197039,1990-04-01
15669,307296456,4,0.797251631744109,1990-12-19
45953,307296667,10,0.455825159886769,1990-08-31
40867,307297810,9,0.878150689326345,1990-06-27
20678,307299469,5,0.338376229119101,1990-08-16
20648,307302502,5,0.492195991471329,1990-06-27
40868,307307278,9,0.742230437798896,1990-06-27
40859,307307896,9,0.709546178624011,1990-06-23
15661,307308762,4,0.791269667937906,1990-11-21
40907,307308965,9,0.876402550671241,1990-09-22
20719,307316475,5,0.644871639131125,1990-12-13
40901,307323400,9,0.79656158593692,1990-09-07
35871,307327007,8,0.646364845666218,1990-11-07
15663,307330008,4,0.572840396261839,1990-12-02
35823,307337855,8,0.68837715832024,1990-07-03
25722,307340884,6,0.90582540837583,1990-07-18
10597,307351941,3,0.588553399467582,1990-10-24
20680,307353297,5,0.381843505518497,1990-08-24
20704,307360363,5,0.947568391086637,1990-10-23
5565,307361385,2,0.419881621105612,1991-01-19
5602,307361866,2,0.569091137201926,1991-04-28
40979,307365535,9,0.722911454481332,1991-04-27
40948,307368592,9,0.334170959039436,1991-02-14
35916,307369946,8,0.94228347290342,1991-04-04
40966,307378284,9,0.8103976700735,1991-03-25
40963,307382044,9,0.884621929355461,1991-03-23
10650,307382838,3,0.631117301548201,1991-04-19
20803,307390379,5,0.457709626773054,1991-06-18
15690,307398041,4,0.637281178430794,1991-03-18
41025,307403417,9,0.858889644386337,1991-06-25
41024,307413792,9,0.68807171676024,1991-06-25
15753,307414197,4,0.849996377422264,1991-06-24
41043,307415859,9,0.43531884970741,1991-07-27
25887,307422008,6,0.449558618247435,1991-08-06
41062,307428975,9,0.429753055221457,1991-08-31
41035,307432866,9,0.763670859746138,1991-07-10
25933,307433467,6,0.678904655857344,1991-10-17
5731,307440640,2,0.647440872967106,1991-11-18
41096,307442391,9,0.767188606760989,1991-10-21
15782,307446241,4,0.887718218385836,1991-08-09
41090,307449082,9,0.858875540113123,1991-10-02
10781,307452712,3,0.48896797097534,1991-11-13
682,307452970,1,0.516466279155839,1991-11-21
621,307453881,1,0.599402549415877,1991-08-12
20912,307457165,5,0.790986450188895,1991-12-31
20910,307457233,5,0.51380370215646,1991-12-28
10778,307457389,3,0.409769971725911,1991-11-06
649,307458271,1,0.611045444404781,1991-09-28
41050,307459251,9,0.487626161409274,1991-08-07
41113,307460931,9,0.694944989381097,1991-11-20
41072,307463669,9,0.729365427390074,1991-09-12
41132,307470640,9,0.858522152080212,1992-01-06
20909,307471714,5,0.404170504572459,1991-12-25
41146,307481283,9,0.318385147062068,1992-01-26
706,307481415,1,0.868301076189033,1992-01-14
674,307485149,1,0.888027453232705,1991-11-15
26031,307486859,6,0.428316330419781,1992-03-29
15849,307489544,4,0.761573553367556,1991-12-07
26033,307489707,6,0.768952242083254,1992-03-31
41185,307490599,9,0.861708289976145,1992-03-22
15910,307492133,4,0.541164716394503,1992-03-13
741,307496805,1,0.633469113840509,1992-02-28
41154,307497676,9,0.86806093928981,1992-02-13
41164,307498624,9,0.790303940259538,1992-02-20
26015,307499124,6,0.68595558137683,1992-03-05
41288,307501186,9,0.688125623867188,1992-06-23
41283,307504755,9,0.635449900776785,1992-06-14
31172,307507517,7,0.59355312185899,1992-06-13
10912,307507569,3,0.825204467924617,1992-05-17
41249,307508196,9,0.670752246226961,1992-05-26
20908,307512286,5,0.938441805573144,1991-12-24
20937,307513580,5,0.607164184491766,1992-02-11
26041,307514226,6,0.87339942067181,1992-04-10
10852,307516256,3,0.553294073372791,1992-03-02
41247,307516473,9,0.500496402845535,1992-05-24
31053,307518882,7,0.707077435543726,1992-02-16
26060,307519259,6,0.899944822777345,1992-05-13
750,307526539,1,0.472891510504696,1992-03-16
31184,307527660,7,0.478888087165972,1992-07-05
46393,307528452,10,0.528842097128204,1992-09-27
41231,307529169,9,0.834504157110552,1992-05-15
41254,307529595,9,0.641323120590348,1992-05-27
41295,307531241,9,0.439829830932439,1992-07-23
26058,307535423,6,0.814695337634217,1992-05-11
774,307535843,1,0.652935097179677,1992-04-17
26021,307535858,6,0.645905138874533,1992-03-20
41239,307537221,9,0.759326087792419,1992-05-18
46269,307537914,10,0.656379107650692,1992-05-02
10904,307539751,3,0.761361280070513,1992-05-14
11008,307540420,3,0.348669905828157,1992-09-18
41327,307544728,9,0.707224985124278,1992-09-15
41264,307544827,9,0.430698018236256,1992-06-01
41370,307544910,9,0.756270905212174,1992-10-26
46365,307550353,10,0.564326190592702,1992-08-13
16089,307551856,4,0.73049490206988,1992-10-18
41268,307557227,9,0.736337229355764,1992-06-02
41348,307557981,9,0.691749722558524,1992-10-03
10986,307575836,3,0.665849255983713,1992-08-12
41416,307575904,9,0.821572888535291,1993-01-15
11037,307582312,3,0.941388402285041,1992-10-19
21202,307582931,5,0.253213401984645,1993-01-16
41466,307592556,9,0.637759331913184,1993-02-27
21237,307597491,5,0.789771544244228,1993-02-17
46474,307598635,10,0.362246682943476,1993-01-19
21179,307600644,5,0.697915176896009,1992-12-20
1013,307602080,1,0.693484123935745,1993-02-14
21176,307604350,5,0.760339614354417,1992-12-16
11176,307608077,3,0.506196276650188,1993-03-23
21191,307608678,5,0.551394408341565,1993-01-01
41494,307610633,9,0.85906388619498,1993-03-20
21269,307616171,5,0.743418231413033,1993-03-14
26266,307616640,6,0.514945526075982,1993-01-28
31403,307616871,7,0.664729394970609,1993-03-26
41440,307618614,9,0.790161299108037,1993-02-12
46550,307620820,10,0.496748163331144,1993-03-21
41436,307623284,9,0.814903985131181,1993-02-10
41530,307624438,9,0.735411136395274,1993-04-02
26382,307625414,6,0.478311103211371,1993-04-11
41537,307627459,9,0.527445184698727,1993-04-03
41529,307628306,9,0.611093595501668,1993-04-02
26420,307630300,6,0.887135506092732,1993-05-27
16288,307631727,4,0.52121252455037,1993-04-21
41442,307633188,9,0.725774349146688,1993-02-13
26424,307636948,6,0.809265456475405,1993-06-22
41541,307640240,9,0.588940486945883,1993-04-10
41590,307641098,9,0.832557807647674,1993-06-29
11214,307645425,3,0.990335443655039,1993-04-05
26439,307650591,6,0.627236330042262,1993-07-27
26423,307652293,6,0.843715879325696,1993-06-16
11245,307654629,3,0.479449425942226,1993-05-08
16326,307668052,4,0.7927812821783,1993-07-12
41627,307671635,9,0.653015117294703,1993-09-27
36566,307673356,8,0.526661298159445,1993-08-29
26421,307674246,6,0.559236700992538,1993-06-08
26479,307689092,6,0.890514092961581,1993-10-13
11345,307691063,3,0.280190998677145,1993-12-07
26499,307692681,6,0.541214893395814,1993-11-21
46676,307693263,10,0.587874935995937,1993-09-04
21444,307696813,5,0.424934009735676,1993-11-17
26492,307696841,6,0.909410749688399,1993-11-09
1253,307697901,1,0.713691937571751,1993-12-16
1256,307699482,1,0.505362526631887,1993-12-26
26487,307702933,6,0.651843935039008,1993-11-07
11366,307704118,3,0.720775210618384,1993-12-26
46753,307704209,10,0.54594432831089,1994-01-23
21441,307706774,5,0.924609239517221,1993-11-15
21419,307710185,5,0.388496501669233,1993-10-07
26532,307710403,6,0.621341938151521,1994-01-03
46698,307711466,10,0.27863332561461,1993-10-20
36621,307716208,8,0.573535228260805,1993-12-12
1245,307716597,1,0.595757864403261,1993-12-13
16400,307725029,4,0.606817187908197,1993-12-09
41712,307727844,9,0.898914866337612,1994-02-24
41735,307729324,9,0.397811303925247,1994-04-24
11398,307731158,3,0.661417459111262,1994-03-21
21529,307746695,5,0.418913896121399,1994-05-03
46857,307759542,10,0.31091311387499,1994-07-17
36735,307759949,8,0.64476823248322,1994-06-30
36756,307760463,8,0.73634165982911,1994-08-02
26642,307762038,6,0.76493572946907,1994-07-19
21556,307763302,5,0.387146954184846,1994-06-15
6462,307766604,2,0.942702455029861,1994-09-25
11533,307768190,3,0.527811194868711,1994-10-23
16479,307773409,4,0.579891355222482,1994-05-05
26609,307773835,6,0.903746181980945,1994-06-15
11428,307778091,3,0.585809135868978,1994-05-09
11511,307779968,3,0.392547136875404,1994-09-18
11512,307781675,3,0.315907703803245,1994-09-19
41901,307784256,9,0.894608291518104,1994-12-22
31693,307784259,7,0.490028131886771,1994-07-15
21616,307786086,5,0.509841698465301,1994-09-08
6516,307786163,2,0.321553067522614,1994-12-21
11496,307792926,3,0.406119058371549,1994-08-28
1451,307794762,1,0.829119234531706,1994-12-15
11483,307797221,3,0.925419096288858,1994-07-25
21563,307797438,5,0.469561408476871,1994-06-16
31708,307798664,7,0.634142606483583,1994-08-18
31808,307798699,7,0.584091893012755,1995-01-07
11510,307799301,3,0.797134952343657,1994-09-11
41910,307799838,9,0.443003841244419,1995-01-04
11675,307801318,3,0.944446794928973,1995-03-23
26662,307803629,6,0.524960182619882,1994-09-02
26680,307804400,6,0.914641704045662,1994-09-29
31922,307805368,7,0.595808634356211,1995-04-18
11530,307806285,3,0.750151397081218,1994-10-20
11528,307811245,3,0.543374273269244,1994-10-18
26909,307811784,6,0.893561736261846,1995-05-25
11614,307813461,3,0.64541648511833,1995-02-06
16796,307813561,4,0.963185708421016,1995-05-19
11566,307816055,3,0.518999368518214,1994-12-18
31704,307816312,7,0.611759220693918,1994-08-09
16654,307817650,4,0.703663084482698,1995-01-13
41923,307817754,9,0.878588133023891,1995-01-13
1454,307820342,1,0.61583329924981,1994-12-16
36906,307820847,8,0.323201162910203,1995-03-02
26887,307821844,6,0.814297356068123,1995-05-07
31720,307823938,7,0.613677940866375,1994-09-06
21858,307824599,5,0.657538966785798,1995-05-25
21894,307829233,5,0.412299627767352,1995-06-27
11719,307831993,3,0.346885621671733,1995-04-28
11770,307833338,3,0.388613716909307,1995-06-16
31736,307834052,7,0.412156064601454,1994-10-01
1502,307835046,1,0.759910795202725,1995-01-26
11623,307836391,3,0.759958707698161,1995-02-16
26985,307837631,6,0.908516412949338,1995-07-20
1463,307838598,1,0.547438567300106,1994-12-21
11612,307838860,3,0.365024403137643,1995-01-27
31979,307839466,7,0.600273446151765,1995-06-07
37032,307839535,8,0.810890129966377,1995-06-07
11834,307842703,3,0.839049336430835,1995-08-08
1562,307842951,1,0.706921723873565,1995-03-21
16655,307844987,4,0.746190035433088,1995-01-15
16636,307846885,4,0.373822465369401,1995-01-01
11677,307848699,3,0.710181564332035,1995-03-24
26827,307850615,6,0.728304688785704,1995-03-17
11914,307850828,3,0.631353244913557,1995-11-24
22007,307851357,5,0.648986647984505,1995-10-31
42188,307852491,9,0.469364466579534,1995-09-19
41950,307853409,9,0.213548127453949,1995-02-17
16950,307853514,4,0.485753364678846,1995-10-29
47024,307854394,10,0.287984029021246,1995-03-05
16932,307854973,4,0.340403067752454,1995-09-29
11858,307855829,3,0.360516269509828,1995-09-08
16665,307856075,4,0.437620485487036,1995-01-27
47086,307856210,10,0.548764776036122,1995-04-18
26822,307857143,6,0.914746729294136,1995-03-14
26799,307857248,6,0.950067650751428,1995-03-02
11892,307857361,3,0.646175127870588,1995-10-21
31874,307859161,7,0.589860825907794,1995-03-11
26891,307859672,6,0.969210487687142,1995-05-10
27052,307861385,6,0.487084358284218,1995-10-18
26811,307861665,6,0.912528101984806,1995-03-07
31917,307862153,7,0.630271927363589,1995-04-17
41942,307864442,9,0.700056175300567,1995-02-08
11745,307864988,3,0.805535044149729,1995-05-24
26906,307866862,6,0.510496490148616,1995-05-22
11662,307866926,3,0.450254633277006,1995-03-16
32007,307869564,7,0.440389334193634,1995-06-30
26973,307870467,6,0.913226583341703,1995-07-13
37152,307871111,8,0.505439155508846,1995-10-13
11690,307871587,3,0.779578605935312,1995-04-06
11643,307875111,3,0.765133804322851,1995-03-04
21821,307878421,5,0.54364997825221,1995-04-23
31940,307878837,7,0.504715515173138,1995-05-03
31948,307878924,7,0.668405623654925,1995-05-13
26930,307880975,6,0.6368803886991,1995-06-15
26903,307885702,6,0.89494463047054,1995-05-18
26993,307890935,6,0.593124754367281,1995-08-04
22103,307891233,5,0.424493623025875,1996-04-07
26992,307896598,6,0.820584440151063,1995-08-03
27204,307897253,6,0.94855892530502,1996-06-25
11798,307897574,3,0.761658415524462,1995-07-01
37065,307897659,8,0.607930244933464,1995-07-01
37333,307915530,8,0.382710908853229,1996-08-09
32092,307915814,7,0.385574519262318,1995-09-29
6862,307915822,2,0.420760371090407,1995-12-03
11946,307916747,3,0.790947727429406,1996-01-20
27216,307918187,6,0.470795732016534,1996-07-24
11943,307918934,3,0.728951464387763,1996-01-15
11961,307919634,3,0.424200651464031,1996-02-18
27121,307919996,6,0.288885646873154,1996-02-17
16996,307923257,4,0.840361420779595,1996-01-13
27112,307928298,6,0.29385545250482,1996-01-25
12004,307931086,3,0.883815967289885,1996-04-24
11973,307931310,3,0.611521898184771,1996-02-27
11968,307931372,3,0.480343683628059,1996-02-27
42286,307934946,9,0.582568865901763,1996-02-20
12005,307939313,3,0.839732138616725,1996-04-25
32204,307941388,7,0.532333097851625,1996-03-26
27143,307948215,6,0.934697547750829,1996-03-20
42300,307951984,9,0.387514103899061,1996-03-06
32269,307958862,7,0.59125020334118,1996-07-20
12030,307959946,3,0.536197384317368,1996-06-03
12039,307963819,3,0.423862665214309,1996-06-21
12036,307975016,3,0.809722293731774,1996-06-17
12091,307976291,3,0.5273748961245,1996-10-08
22195,307978970,5,0.793348923815542,1996-10-04
32283,307989214,7,0.676032207127632,1996-08-18
27264,307991151,6,0.342413010095792,1996-11-08
27244,307998394,6,0.941119845378752,1996-09-17
32319,308003622,7,0.684126233540553,1996-11-13
12100,308014047,3,0.87205197618407,1996-11-03
44433,312852646,9,0.932146199325854,2010-05-24
19164,347297732,4,0.837806340047435,2010-05-29
44435,356802222,9,0.448585592724188,2010-06-02
44436,356812972,9,0.363432578848937,2010-06-02
44438,356880284,9,0.48133420278111,2010-06-03
44437,356925286,9,0.58627492209646,2010-06-02
14115,365420220,3,0.798214499579816,2010-06-07
16471,395190286,4,0.409608390568239,1994-05-02
1189,395214646,1,0.281964243122401,1993-09-01
41148,395225552,9,0.477007849722611,1992-02-03
45544,397926157,10,0.708790118245183,1984-07-09
40548,397937441,9,0.487803658379966,1986-03-12
15281,397955601,4,0.670836864445509,1986-04-01
40613,398000132,9,0.371983482505968,1987-05-07
5233,398002013,2,0.345955569021603,1987-04-23
15318,398031028,4,0.701280103353942,1986-10-01
10265,398038917,3,0.503121268840094,1986-11-19
15411,398098762,4,0.682692636900493,1988-06-09
45799,398098888,10,0.436956255095319,1989-05-24
15371,398100134,4,0.65763434505434,1987-10-15
40865,398132857,9,0.974044447049889,1990-06-27
40862,398135391,9,0.784020435440177,1990-06-25
25699,398136069,6,0.635363693141976,1990-06-25
45894,398146857,10,0.373457538767456,1990-05-23
25742,398150928,6,0.464764101879198,1990-09-20
45949,398151900,10,0.299321401054242,1990-08-23
15654,398175406,4,0.846211292664554,1990-11-06
25667,398199303,6,0.496659166852774,1990-05-17
40998,398204926,9,0.806714408605461,1991-05-28
521,398205691,1,0.91574742497999,1991-03-04
40913,398206985,9,0.933042283658095,1990-09-24
5593,398207025,2,0.396900404036634,1991-04-09
579,398208937,1,0.721945040110454,1991-06-10
10698,398212403,3,0.618112541172461,1991-06-19
41021,398213334,9,0.509606335646998,1991-06-18
30960,398220672,7,0.291855586473898,1991-09-04
40984,398227485,9,0.496628536059351,1991-05-08
30931,398235564,7,0.459406040082499,1991-07-22
41139,398241649,9,0.369436461697959,1992-01-15
46185,398246571,10,0.613315268472518,1992-01-06
41133,398252051,9,0.263399820900064,1992-01-07
30959,398259109,7,0.695907889171317,1991-09-03
41087,398259181,9,0.885641417144656,1991-10-02
41178,398262209,9,0.587508658001408,1992-03-05
41270,398262730,9,0.682013786344111,1992-06-03
20842,398269756,5,0.369676965630063,1991-08-29
31178,398275314,7,0.7851413663067,1992-06-15
41229,398277308,9,0.775473961945019,1992-05-15
46287,398279112,10,0.499358362221815,1992-05-15
10949,398284696,3,0.340028540943002,1992-06-05
10990,398294678,3,0.87068925161261,1992-08-21
41324,398295967,9,0.542491300457288,1992-09-15
41379,398298195,9,0.424624596053041,1992-11-17
602,398298803,1,0.836299421977535,1991-07-10
5574,398300677,2,0.867290671830249,1991-03-01
40981,398301645,9,0.775222558362427,1991-04-29
15926,398301881,4,0.354261923947108,1992-04-03
41289,398305463,9,0.400245964975738,1992-06-23
26290,398307132,6,0.655958736342648,1993-02-17
41421,398311700,9,0.772936690649971,1993-01-20
41275,398313362,9,0.764884393020716,1992-06-11
30961,398314368,7,0.549255780513378,1991-09-06
26073,398314370,6,0.472158362102381,1992-05-15
41549,398314378,9,0.412194937501898,1993-04-16
571,398315673,1,0.582926098003943,1991-06-05
41437,398318999,9,0.611423576534509,1993-02-11
41424,398330931,9,0.379335563079912,1993-01-22
41546,398331383,9,0.701658306988371,1993-04-13
41266,398333714,9,0.675726136566029,1992-06-02
20863,398334339,5,0.485607802558569,1991-09-27
41134,398334378,9,0.704807133818937,1992-01-09
26427,398339250,6,0.567847313539662,1993-06-28
31400,398344469,7,0.772804107970856,1993-03-25
11323,398345428,3,0.287259714745214,1993-11-02
1045,398348173,1,0.57341935463923,1993-03-05
26164,398348363,6,0.525863929494413,1992-09-15
41296,398348423,9,0.64631391301999,1992-07-23
10752,398348437,3,0.597704403293099,1991-09-23
41636,398348618,9,0.799592172031266,1993-10-08
31183,398349330,7,0.882500237041547,1992-06-30
41383,398354611,9,0.598939176321464,1992-12-04
21475,398354917,5,0.267929092177173,1993-12-27
725,398359799,1,0.86422415234141,1992-02-14
21471,398360213,5,0.530328232126918,1993-12-17
41531,398361122,9,0.231213751287697,1993-04-02
41683,398362029,9,0.688932879148751,1993-12-16
41358,398362206,9,0.661082172729814,1992-10-16
21437,398373066,5,0.269952803622399,1993-11-08
21447,398373429,5,0.433236169984338,1993-11-22
1249,398379364,1,0.840004013183301,1993-12-16
1295,398381310,1,0.716864465936294,1994-03-30
41708,398381723,9,0.389085987591056,1994-02-09
1306,398384202,1,0.38016197572777,1994-04-28
11433,398384338,3,0.757712645064648,1994-05-18
41226,398388714,9,0.867943145807765,1992-05-14
31609,398390370,7,0.501438250244653,1994-03-10
41331,398390740,9,0.433338752829212,1992-09-16
31636,398395592,7,0.743879847711835,1994-05-03
26137,398400307,6,0.62089510898412,1992-07-30
41676,398400766,9,0.839131537466467,1993-12-13
21549,398403424,5,0.198492619628773,1994-06-03
41846,398405989,9,0.654140710072609,1994-10-03
41932,398409825,9,0.410284378200322,1995-01-25
41756,398411150,9,0.443881280928629,1994-05-17
41781,398411714,9,0.469213764766367,1994-06-22
31788,398415561,7,0.436020037165601,1994-12-21
41876,398421599,9,0.557580870023625,1994-11-23
31811,398422127,7,0.550224477930168,1995-01-09
1456,398423106,1,0.683155629111684,1994-12-16
11407,398424701,3,0.495223575919059,1994-04-15
11674,398425592,3,0.736500352633904,1995-03-23
11521,398426419,3,0.3311259211961,1994-10-03
31401,398428770,7,0.672244512626522,1993-03-26
46962,398432305,10,0.642404494672575,1995-01-03
31903,398432909,7,0.435683197364101,1995-04-04
41957,398439388,9,0.506600423963033,1995-02-28
26783,398446151,6,0.506884122447411,1995-02-13
1601,398447704,1,0.432063472900522,1995-04-19
26817,398448361,6,0.490642579630167,1995-03-07
41944,398449801,9,0.606094049068141,1995-02-13
31723,398450358,7,0.347159588553773,1994-09-07
26888,398451165,6,0.808253533928169,1995-05-08
41853,398451457,9,0.523513755975155,1994-10-20
11758,398451723,3,0.761003516807195,1995-06-01
1714,398453684,1,0.465466041909971,1995-07-20
16356,398454570,4,0.4832697132586,1993-09-23
21779,398456888,5,0.408280980048575,1995-03-21
11243,398461250,3,0.507250416851503,1993-05-04
11531,398465204,3,0.371822244977274,1994-10-21
11810,398467861,3,0.447291806791965,1995-07-13
47101,398467962,10,0.368005913642701,1995-05-03
41941,398468417,9,0.654037366624317,1995-02-08
11652,398470730,3,0.423192349028964,1995-03-07
27172,398480466,6,0.366358206204311,1996-04-29
11813,398484392,3,0.707927142452232,1995-07-14
41943,398485189,9,0.653903902915466,1995-02-10
31910,398487398,7,0.502596496385945,1995-04-14
11632,398491913,3,0.763992927296325,1995-02-27
42153,398493754,9,0.646241210066115,1995-08-03
11931,398494290,3,0.712879588468972,1995-12-26
27045,398496115,6,0.51026939129452,1995-10-13
11895,398499399,3,0.61236342557043,1995-10-25
11874,398500529,3,0.941743903510384,1995-09-28
12038,398502189,3,0.574325598560219,1996-06-20
41774,398503756,9,0.57695771062219,1994-06-15
42367,398510705,9,0.556871197686206,1996-06-27
12001,398515570,3,0.723475819367362,1996-04-19
42339,398517939,9,0.699569299559997,1996-05-13
31625,398519697,7,0.435393175967524,1994-04-19
42394,398522950,9,0.622753490076151,1996-08-29
42205,398524886,9,0.28795946469287,1995-10-04
12076,398526185,3,0.911903766812253,1996-09-09
1952,398531317,1,0.455571766707544,1996-07-31
11406,398532189,3,0.806582553113479,1994-04-15
11975,398546134,3,0.761077952752028,1996-03-05
21797,398549511,5,0.389254042093641,1995-04-06
32372,398555412,7,0.519932741579635,1997-03-20
11547,398556012,3,0.798293152147963,1994-11-15
27360,398556532,6,0.525485908315922,1997-06-13
16903,398558026,4,0.874981284466914,1995-08-30
21973,398558917,5,0.441214516425447,1995-09-20
26926,398564010,6,0.509712240558043,1995-06-07
21732,398570706,5,0.527425525311801,1995-02-17
27152,398570877,6,0.588551708455055,1996-03-26
11728,398576295,3,0.722847358124624,1995-05-10
11775,398577733,3,0.568022031545993,1995-06-21
11686,398579840,3,0.497116996336504,1995-04-03
32008,398590434,7,0.58568132479771,1995-06-30
2153,398597754,1,0.468717579392148,1998-02-27
22384,398609959,5,0.564976930053771,1998-04-08
11857,398610249,3,0.666207523007152,1995-09-07
11840,398614545,3,0.875062345861863,1995-08-11
22471,398618644,5,0.620669059240498,1998-09-23
22408,398618922,5,0.417241607571183,1998-05-13
12381,398630508,3,0.739263751390801,1998-11-11
2264,398638271,1,0.506572542852828,1998-10-28
22572,398639731,5,0.465742162054181,1999-03-24
2346,398640116,1,0.649124853543841,1999-03-17
27572,398646939,6,0.309170300578898,1998-12-30
22395,398649105,5,0.484842121343019,1998-05-06
2347,398649702,1,0.804695313142772,1999-03-17
2307,398651867,1,0.559592667839328,1999-01-13
2357,398654718,1,0.323098224768654,1999-03-24
42751,398662136,9,0.446182075261396,1999-02-10
2407,398662486,1,0.537212136971412,1999-06-30
2427,398664881,1,0.543777453895377,1999-08-11
2422,398668459,1,0.378342400716039,1999-08-04
2374,398669539,1,0.491469522042302,1999-04-28
37762,398669626,8,0.521068525155379,1999-05-26
27724,398673780,6,0.456049303093313,1999-09-29
2314,398674045,1,0.409150623797172,1999-02-03
42787,398674294,9,0.648388043430452,1999-03-23
2400,398676922,1,0.36196759143626,1999-06-16
32754,398681119,7,0.487570312348517,1999-08-18
32690,398681520,7,0.686398899395259,1999-04-14
22678,398682080,5,0.524467221081736,1999-10-13
32203,398682997,7,0.645937381579811,1996-03-26
42265,398683443,9,0.748936388147242,1996-01-10
2219,398683782,1,0.783286079196427,1998-06-29
42830,398684190,9,0.632750659830374,1999-06-09
32721,398684528,7,0.370704763025183,1999-06-09
2486,398685410,1,0.867075727310213,1999-12-20
2482,398689525,1,0.341079201170914,1999-12-15
32807,398690123,7,0.651764341028116,1999-12-15
42880,398696673,9,0.646673932112119,1999-09-22
2479,398697004,1,0.700682580908628,1999-12-08
2438,398698818,1,0.628489251984133,1999-08-25
47923,398698923,10,0.370333933931515,1999-08-25
12605,398702015,3,0.228546095728476,2000-02-02
12583,398703221,3,0.410372599261066,1999-12-02
27557,398705458,6,0.445402215704512,1998-12-09
48000,398708850,10,0.365021672387544,2000-03-08
12600,398709431,3,0.569276442024132,2000-01-26
37564,398711131,8,0.86206138003421,1998-05-08
32610,398712835,7,0.27589667835064,1998-12-09
2315,398716480,1,0.381290034413195,1999-02-03
2378,398718138,1,0.726137413365484,1999-05-05
37877,398720864,8,0.355937314089424,2000-02-02
32328,398720911,7,0.547659603983259,1996-12-06
12264,398721909,3,0.368300912292988,1998-03-02
32953,398727981,7,0.451544947062965,2000-11-01
37792,398728627,8,0.619421307582314,1999-07-06
17547,398729003,4,0.743785321675463,1999-05-26
2522,398730135,1,0.570352407757595,2000-03-22
2449,398730835,1,0.496755562316675,1999-09-23
47941,398731101,10,0.316564929809543,1999-09-29
2460,398731180,1,0.8770942629365,1999-10-11
2481,398732489,1,0.368029994378678,1999-12-15
2526,398733520,1,0.276671129575504,2000-03-29
12755,398737931,3,0.693710832306828,2000-12-15
27812,398738765,6,0.260721589854233,2000-05-31
2408,398742303,1,0.536413107656292,1999-07-01
32593,398742677,7,0.350464261778532,1998-11-04
27829,398743024,6,0.308042768060739,2000-06-28
32885,398743280,7,0.461412135332722,2000-06-28
12582,398743772,3,0.769844283759072,1999-12-01
12790,398744859,3,0.715193923520288,2001-01-25
2478,398746319,1,0.800798605314998,1999-12-08
12781,398748905,3,0.656380147207906,2001-01-19
43305,398751752,9,0.588399757271049,2001-12-28
43182,398753787,9,0.594514145527134,2001-05-24
42761,398755175,9,0.756634212958207,1999-03-01
7663,398758278,2,0.726297349315631,2000-09-27
32934,398760286,7,0.500628954930391,2000-09-27
43059,398763069,9,0.385456552561255,2000-10-31
27315,398763893,6,0.528009328903319,1997-03-20
2623,398769735,1,0.364648834262379,2000-10-25
27824,398770118,6,0.643704473434178,2000-06-21
2591,398777525,1,0.774236307500563,2000-08-30
33031,398779778,7,0.562709212969061,2001-03-19
2363,398781969,1,0.344055879122363,1999-04-08
7869,398784171,2,0.578829674542389,2001-08-07
28266,398784376,6,0.350023692276169,2002-09-27
2588,398787992,1,0.517144748840428,2000-08-23
2539,398789137,1,0.41260851698809,2000-05-17
22334,398798721,5,0.35599440461042,1997-10-15
28097,398805693,6,0.333779305335309,2001-08-24
43157,398806377,9,0.86350216600578,2001-04-13
43231,398811458,9,0.355240872170795,2001-07-23
2330,398811544,1,0.500857278622093,1999-03-03
32876,398814992,7,0.67367950757635,2000-06-14
2391,398817804,1,0.565664804758709,1999-06-02
2491,398819851,1,0.346731577687297,2000-01-26
12358,398829912,3,0.618202974038642,1998-09-18
27549,398831784,6,0.425213557790299,1998-11-25
12870,398832981,3,0.65548525703195,2001-06-08
2424,398834384,1,0.400201198933794,1999-08-04
33321,398839880,7,0.550423734871543,2002-10-02
2394,398848407,1,0.672087911913749,1999-06-04
48609,398850169,10,0.599272472362083,2003-05-29
2485,398851283,1,0.66343904491825,1999-12-17
3148,398858842,1,0.74372591963703,2003-07-18
2868,398859283,1,0.434849508583361,2001-12-19
43293,398860839,9,0.669568884608355,2001-11-20
43101,398861769,9,0.498279144692043,2001-01-18
42873,398863258,9,0.367086491244157,1999-09-01
13427,398866377,3,0.829841573539173,2004-11-19
2530,398874876,1,0.470225788349158,2000-04-19
8037,398887622,2,0.628416570355814,2002-08-21
33231,398888164,7,0.366805035793653,2002-03-12
48759,398892867,10,0.403148783357757,2004-06-30
48343,398894432,10,0.607919416510495,2001-11-15
