"","GOID","topic","gamma"
"12685","408639408",3,0.00481961364278996
"12686","419098608",3,0.020075214973635
"12687","408670965",3,0.151942061654538
"12688","421519583",3,0.495270320245264
"12689","419140997",3,0.0144818483790384
"12690","419140448",3,0.00214073745421592
"12691","431513515",3,0.409564123395308
"12692","409030971",3,0.00451297407015389
"12693","419022336",3,0.0265087112943054
"12694","421526453",3,0.00882834150657579
"12695","421684448",3,0.0210322331464046
"12696","398787992",3,0.00291426205323721
"12697","421542735",3,0.0264150357264875
"12698","421535302",3,0.00727322727495179
"12699","398777525",3,0.0268698250395933
"12700","408669593",3,0.0357963579532514
"12701","421547034",3,0.0364035435719852
"12702","421714857",3,0.00204000742529698
"12703","421541819",3,0.00249698739050966
"12704","2110019337",3,0.00315121018841973
"12705","419073647",3,0.0074738455043009
"12706","421692703",3,0.00604455361240374
"12707","409089625",3,0.0372566361356129
"12708","409089097",3,0.166665311082193
"12709","421707202",3,0.00817129575374663
"12710","421572995",3,0.425774523385677
"12711","421706964",3,0.00226105682896273
"12712","421559548",3,0.00343536888700797
"12713","419162765",3,0.108816925638321
"12714","421554134",3,0.00591206685928118
"12715","421721236",3,0.00201792321660023
"12716","421582541",3,0.00149877796784491
"12717","398758278",3,0.00258667349225984
"12718","398760286",3,0.145384994238618
"12719","2136730410",3,0.00470781627905255
"12720","2136719502",3,0.00397986169416522
"12721","421720360",3,0.00254273446923981
"12722","421556679",3,0.447558166031777
"12723","409025075",3,0.00092692661657457
"12724","398905421",3,0.0190836871885421
"12725","421570989",3,0.00411423476584138
"12726","421710030",3,0.0085248204196619
"12727","421536330",3,0.436859344277388
"12728","421533821",3,0.00266567103091558
"12729","421667401",3,0.0162439445886155
"12730","421598284",3,0.00502294157043428
"12731","398769735",3,0.11652614662437
"12732","421744180",3,0.00153548332776121
"12733","421733124",3,0.00175188988203509
"12734","409064951",3,0.738337942374484
"12735","398763069",3,0.00593973550868165
"12736","409044308",3,0.0123389661866388
"12737","398727981",3,0.121845228565153
"12738","419171266",3,0.0197381332025505
"12739","421576996",3,0.048115193751357
"12740","421741032",3,0.0181662305867959
"12741","421712174",3,0.0025061544062384
"12742","409097432",3,0.00110153221079003
"12743","421588199",3,0.00107727860722933
"12744","431597600",3,0.0435173945449809
"12745","2109393836",3,0.00173227714010782
"12746","2109323128",3,0.00133268135661452
"12747","2109397158",3,0.00176889704012496
"12748","421726447",3,0.0060338882458013
"12749","421763416",3,0.00305318631468206
"12750","409035867",3,0.00415014875922983
"12751","409068151",3,0.107828729750732
"12752","421736087",3,0.00383597043949746
"12753","419328581",3,0.00309602011828686
"12754","421580244",3,0.232842048728986
"12755","398737931",3,0.693710832306828
"12756","431635479",3,0.735509671782176
"12757","421734006",3,0.0401017587363134
"12758","431636141",3,0.719555551288387
"12759","409050011",3,0.657124349831887
"12760","421740223",3,0.0519027070252384
"12761","431632592",3,0.0135614535564623
"12762","421566713",3,0.137836630164814
"12763","431630472",3,0.0070175289670826
"12764","421700993",3,0.00474859694992973
"12765","421552630",3,0.231109299691733
"12766","421748102",3,0.186396012525714
"12767","431646666",3,0.040643874622229
"12768","419187904",3,0.0489199722840051
"12769","421730069",3,0.00707217802548562
"12770","421776526",3,0.00105094583596651
"12771","431638131",3,0.329940947510441
"12772","421593254",3,0.338328451355284
"12773","409071275",3,0.433131218098883
"12774","409060409",3,0.386742325279654
"12775","421619278",3,0.011125679128505
"12776","421769263",3,0.117570425836568
"12777","398861769",3,0.263407599729729
"12778","431661221",3,0.551701303620193
"12779","409096967",3,0.322392296996788
"12780","431666838",3,0.502606895247906
"12781","398748905",3,0.656380147207906
"12782","421725305",3,0.504545449381228
"12783","409063193",3,0.160765299973266
"12784","431662787",3,0.279203879538081
"12785","431662818",3,0.228575166548324
"12786","421578448",3,0.773641905395099
"12787","409061694",3,0.31676220409356
"12788","421561616",3,0.00645299585966146
"12789","409056874",3,0.830823144916481
"12790","398744859",3,0.715193923520288
"12791","421600037",3,0.431125591971144
"12792","431658481",3,0.590345959498387
"12793","421574578",3,0.0016889031951847
"12794","431658921",3,0.0893140277463909
"12795","409045786",3,0.00340492771659262
"12796","431653746",3,0.579497453078403
"12797","409090219",3,0.471442426349435
"12798","421639981",3,0.00058431517559293
"12799","409071688",3,0.000771579099494111
"12800","409086183",3,0.208874913477637
"12801","431667402",3,0.319107227809537
"12802","398937701",3,0.671739247931576
"12803","409080266",3,0.292996767071056
"12804","421767768",3,0.00432623842687703
"12805","431670152",3,0.00739465982163975
"12806","419126653",3,0.00700734321943636
"12807","421721380",3,0.0066688534086665
"12808","421621456",3,0.00867593231188767
"12809","421622430",3,0.0133960719448761
"12810","431709114",3,0.0200106683201992
"12811","419259752",3,0.00264911032542087
"12812","421612191",3,0.00258570990753195
"12813","409094411",3,0.0131548219580435
"12814","409082617",3,0.0823923954449454
"12815","398779778",3,0.0325474636408483
"12816","421582992",3,0.0687795388544843
"12817","421775183",3,0.0022576992615741
"12818","421595093",3,0.0180437523445773
"12819","409094009",3,0.660489893910902
"12820","421779166",3,0.0110285894357684
"12821","421803241",3,0.0588631943172873
"12822","431712987",3,0.00537720225384607
"12823","409085340",3,0.00230178319198687
"12824","421792421",3,0.0124947432790172
"12825","419399398",3,0.300006437340255
"12826","421619461",3,0.00115389202102295
"12827","421642134",3,0.00205239696813509
"12828","421637203",3,0.000710354741758441
"12829","421635675",3,0.0628042999388473
"12830","409146303",3,0.13961910170092
"12831","431726773",3,0.304624035678597
"12832","419341219",3,0.128679207633072
"12833","398806377",3,0.0302378775550947
"12834","419373351",3,0.173897261710532
"12835","409136660",3,0.185759323452655
"12836","431729315",3,0.0594895435904917
"12837","409092882",3,0.163627513115533
"12838","421604496",3,0.106474864452734
"12839","421621033",3,0.00228858345035698
"12840","421602515",3,0.00371451117748682
"12841","409167872",3,0.279619607129389
"12842","421769891",3,0.197776831910039
"12843","409105286",3,0.132295812924677
"12844","419433397",3,0.00433095072012793
"12845","421817627",3,0.00358483263772554
"12846","421812726",3,0.0256721648469496
"12847","409099818",3,0.0439340229374915
"12848","421624995",3,0.00721169929233397
"12849","431753635",3,0.231888814270227
"12850","409110275",3,0.066775729294504
"12851","419331499",3,0.0342292309554817
"12852","431755217",3,0.0158183382989134
"12853","419431138",3,0.0182927257475179
"12854","409104458",3,0.063775228649409
"12855","421624287",3,0.000241415373891906
"12856","421756714",3,0.0115661376137712
"12857","409172352",3,0.3525827775122
"12858","398753787",3,0.00878630023685377
"12859","421610683",3,0.00503648184387942
"12860","421780368",3,0.00191795358452384
"12861","421606692",3,0.00143388360965681
"12862","421608437",3,0.0105291033266342
"12863","419357443",3,0.000489429099292077
"12864","421774595",3,0.00833835814832725
"12865","421604959",3,0.00398373649123711
"12866","431789014",3,0.00623682123394783
"12867","421605861",3,0.00622844452340221
"12868","419412949",3,0.00374691141468757
"12869","409130635",3,0.261172134557052
"12870","398832981",3,0.65548525703195
"12871","421634522",3,0.26381143821828
"12872","421659376",3,0.00745091943599625
"12873","431782506",3,0.00680030343123322
"12874","421790773",3,0.000653876296776516
"12875","421624264",3,0.150967944369525
"12876","409127710",3,0.168061545602552
"12877","431773322",3,0.152173062761399
"12878","431771988",3,0.131076994302083
"12879","421604154",3,0.00723130181365487
"12880","419327776",3,0.00438800344517708
"12881","421641491",3,0.000613398672741471
"12882","419348440",3,0.00299934310921694
"12883","431769693",3,0.0795689196285989
"12884","409110996",3,0.00231062623729346
"12885","419428400",3,0.00600823302067494
"12886","421765326",3,0.0760106967550302
"12887","431759205",3,0.540284374739122
"12888","431812509",3,0.0110757345178231
"12889","419331561",3,0.00535236509583788
"12890","421639102",3,0.00443445912636255
"12891","431810531",3,0.00504227566626951
"12892","419396389",3,0.00951075861142025
"12893","421640993",3,0.0142732173365653
"12894","431808262",3,0.0547478334724193
"12895","419277787",3,0.000101215480157349
"12896","421820755",3,0.0807319515083604
"12897","421636413",3,0.342178576072939
"12898","421819294",3,0.204685217793749
"12899","431805873",3,0.42751349189504
"12900","409176267",3,0.0462242439297961
"12901","421633085",3,0.0350855229567149
"12902","431808057",3,0.0987737847646139
"12903","421655535",3,0.00836603039617856
"12904","431804943",3,0.00231362833645461
"12905","421773866",3,0.00449015187593515
"12906","421767756",3,0.00711994318988587
"12907","398811458",3,0.0301798811615805
"12908","421763932",3,0.0197629261602119
"12909","421798524",3,0.00616788042194565
"12910","421802567",3,0.111815947852808
"12911","419462981",3,0.00388701008853799
"12912","421624531",3,0.0239056881128777
"12913","431796059",3,0.00906370814436425
"12914","421621774",3,0.00282059433048909
"12915","421794520",3,0.0124854664561815
"12916","419366002",3,0.00181894131131068
"12917","421795692",3,0.00142484601207535
"12918","421840282",3,0.0150433211036942
"12919","409154055",3,0.766843161977329
"12920","421842728",3,0.00741816642942444
"12921","419409222",3,0.0124094796875639
"12922","409150210",3,0.123665855254337
"12923","398784171",3,0.0655543573642393
"12924","421817242",3,0.0161666951915836
"12925","409138712",3,0.160980364663251
"12926","431829337",3,0.00321569567887394
"12927","419414789",3,0.00206368725733717
"12928","421809513",3,0.00209976044253803
"12929","421797852",3,0.0192092860541458
"12930","431815516",3,0.138145309402081
"12931","419385052",3,0.392848795747381
"12932","421633559",3,0.354021574915335
"12933","421645953",3,0.0168617492947053
"12934","421661828",3,0.00867846847870597
"12935","398805693",3,0.32369115585657
"12936","409210060",3,0.0943861462621515
"12937","421623751",3,0.00562796207552925
"12938","409137650",3,0.00476651820299937
"12939","431836137",3,0.00394625991588157
"12940","409134396",3,0.00967140152890774
"12941","421622037",3,0.00038990751535841
"12942","421627118",3,0.0609754009051245
"12943","421799377",3,0.00842101524043227
"12944","421636610",3,0.00569579570056233
"12945","421620747",3,0.588142021214304
"12946","419441302",3,0.148541116720515
"12947","409175459",3,0.0636250544761695
"12948","421653245",3,0.040058381684601
"12949","421822998",3,0.00235188598185148
"12950","421656731",3,0.100109579287074
"12951","409142417",3,0.0435485959624716
"12952","421685760",3,0.00673315063773596
"12953","421657019",3,0.00106842869020729
"12954","421650369",3,0.00398534203341573
"12955","421652070",3,0.0105027303817708
"12956","431869436",3,0.000388565653678069
"12957","419438287",3,0.00524997718035167
"12958","421665126",3,0.00750051900152356
"12959","409191551",3,0.00543844369722786
"12960","421854049",3,0.00632201357272572
"12961","421677015",3,0.00480991397824592
"12962","421656296",3,0.00658485263758669
"12963","421842140",3,0.00506411408190866
"12964","409184233",3,0.00148082466584456
"12965","398894432",3,0.00591456691082395
"12966","421679881",3,0.00397145211198542
"12967","421679508",3,0.190990216999407
"12968","419459686",3,0.0134565418593899
"12969","398860839",3,0.00676058126756736
"12970","421794627",3,0.00530428702626249
"12971","421822657",3,0.00708114356012258
"12972","421672129",3,0.196209510333829
"12973","421665729",3,0.00557806034265236
"12974","421868839",3,0.000461160767820403
"12975","431933559",3,0.0250731906301623
"12976","398859283",3,0.00992274768405591
"12977","431921244",3,0.0164114206978362
"12978","421702196",3,0.116490324437437
"12979","421702415",3,0.0160239521876935
"12980","421825113",3,0.0078520040057488
"12981","398751752",3,0.0160907526953812
"12982","419543155",3,0.024743673177529
"12983","431983412",3,0.00717992252569153
"12984","409210897",3,0.011723512239752
"12985","419565833",3,0.00259530465631296
"12986","409205784",3,0.000980321871206943
"12987","409198643",3,0.143356213452921
"12988","419532416",3,0.0614553461174961
"12989","421855982",3,0.00771146372969044
"12990","409209756",3,0.0299203190963239
"12991","421699679",3,0.068154686083735
"12992","421676465",3,0.00258258844510916
"12993","409311988",3,0.0663547529096472
"12994","409302765",3,0.14014335409838
"12995","421705706",3,0.00597653385550302
"12996","432010674",3,0.00299780972951264
"12997","409239580",3,0.0365661892300412
"12998","432006820",3,0.00417400136904455
"12999","421833458",3,0.0065336634973263
"13000","421829285",3,0.116123987434249
"13001","409308156",3,0.471545563141872
"13002","421864710",3,0.000926298397120294
"13003","409248145",3,0.00118761820143742
"13004","432000385",3,0.0373692371249271
"13005","421690268",3,0.00153344452763695
"13006","409216449",3,0.888989377631073
"13007","421690768",3,0.032959956999919
"13008","419601870",3,0.000604174624299849
"13009","421874924",3,0.00224370411566125
"13010","421844563",3,0.00418846747993045
"13011","432030114",3,0.0122719166510239
"13012","409316090",3,0.00691492370358931
"13013","421688106",3,0.00337135657851785
"13014","409249534",3,0.0482801608430366
"13015","398888164",3,0.00583509812621713
"13016","409322403",3,0.0176078007864253
"13017","421717684",3,0.00382609597488464
"13018","418549159",3,0.00830502111248485
"13019","432025194",3,0.0117449801673217
"13020","421697624",3,0.0022819530505581
"13021","432013031",3,0.0121340317798161
"13022","421713974",3,0.00299267112570548
"13023","421866990",3,0.00235096149207634
"13024","432009216",3,0.535886191895831
"13025","419543565",3,0.559763322804833
"13026","432068305",3,0.00991448362399583
"13027","421850324",3,0.00336617304572901
"13028","409286993",3,0.0811790995312543
"13029","421716584",3,0.00917502413763858
"13030","409325528",3,0.00739730926628347
"13031","421706332",3,0.0055309295418874
"13032","421889550",3,0.0466440895713094
"13033","421888238",3,0.434055300903213
"13034","398969899",3,0.480538548636054
"13035","421699156",3,0.00268924915883267
"13036","418442044",3,0.00379045891495029
"13037","418384076",3,0.00586366439659682
"13038","421877902",3,0.018144022642554
"13039","409315796",3,0.527556547506604
"13040","409278267",3,0.281596432260321
"13041","421759159",3,0.00356449247882903
"13042","419603568",3,0.000347433764973647
"13043","432095285",3,0.724614180061086
"13044","421878002",3,0.00355614182127276
"13045","409272028",3,0.00436502553475261
"13046","421912103",3,0.00243567144682079
"13047","432093914",3,0.15955556426418
"13048","421904759",3,0.820531010919502
"13049","432067909",3,0.791096133237472
"13050","432087157",3,0.0015547356138795
"13051","421699133",3,0.000789651881052997
"13052","432077207",3,0.00138999322093269
"13053","421711656",3,0.00481098949906364
"13054","421708043",3,0.00596770232545711
"13055","421701478",3,0.00446938156789334
"13056","421717540",3,0.0797343245645863
"13057","421712914",3,0.0037489831733136
"13058","421917873",3,0.00344199850557915
"13059","421912535",3,0.0284706715187607
"13060","421719154",3,0.00218910948173628
"13061","409308544",3,0.435526570418374
"13062","421714891",3,0.00412432528276355
"13063","421904877",3,0.00656157217128435
"13064","409299509",3,0.0138047798691899
"13065","409350916",3,0.264981360471679
"13066","409382815",3,0.0779831086629831
"13067","409284874",3,0.0818548450744109
"13068","432104250",3,0.0025706256144971
"13069","419661557",3,0.00417086674181044
"13070","421707065",3,0.00140846595831027
"13071","421737525",3,0.0151140994711727
"13072","432142711",3,0.000869710907499503
"13073","409312470",3,0.0969708148063974
"13074","421872614",3,0.71961971059497
"13075","421875294",3,0.0496890373831591
"13076","419732367",3,0.00109918560190312
"13077","421899411",3,0.00321735392608431
"13078","421870619",3,0.181044609657068
"13079","421900530",3,0.00759397378822361
"13080","419574103",3,0.83050079214404
"13081","419720341",3,0.949765501610297
"13082","419634361",3,0.951958793640851
"13083","421897694",3,0.00512084353156109
"13084","421896059",3,0.00625921526831936
"13085","432167737",3,0.0042289737499011
"13086","432162164",3,0.00918580908993281
"13087","421913968",3,0.016378899409028
"13088","419786166",3,0.018786680854009
"13089","421745885",3,0.00431565461096996
"13090","421727973",3,0.00997244061052385
"13091","398887622",3,0.00490256628492008
"13092","409356044",3,0.00586263456771551
"13093","432158038",3,0.00518326849105428
"13094","419816767",3,0.00247068743587942
"13095","409398853",3,0.767224493146611
"13096","421744717",3,0.00822560877142677
"13097","421926502",3,0.00388708075439266
"13098","421921453",3,0.0875101845660398
"13099","432189096",3,0.00760941626448928
"13100","421746041",3,0.00711894969239439
"13101","421728156",3,0.00142382938622328
"13102","421722268",3,0.00357101877303777
"13103","421748398",3,0.0247282448206116
"13104","398784376",3,0.0107755370665724
"13105","398839880",3,0.0777156961613731
"13106","409385433",3,0.0947657105098077
"13107","409389897",3,0.00147528358762596
"13108","421738699",3,0.00720735739117664
"13109","432216137",3,0.0218584521201738
"13110","409429244",3,0.0138845103444417
"13111","409353352",3,0.427807973946107
"13112","419684700",3,0.0126517135439995
"13113","421936727",3,0.00558113777632198
"13114","421758883",3,0.244231804944822
"13115","409361312",3,0.209389877651485
"13116","419751487",3,0.791794281996052
"13117","398900316",3,0.00406827921684019
"13118","421768234",3,0.00291516424220727
"13119","421737632",3,0.425472638637394
"13120","398895273",3,0.434604907533842
"13121","421765627",3,0.00147413063091079
"13122","419576632",3,0.0166645462392925
"13123","419570768",3,0.00456627073630456
"13124","409418701",3,0.50457229518844
"13125","421777840",3,0.0397011963718584
"13126","419516516",3,0.0137252206210937
"13127","419684306",3,0.000416556010393426
"13128","421958298",3,0.00307932947214251
"13129","419550291",3,0.00119606547461174
"13130","421781792",3,0.257987734523533
"13131","421941053",3,0.0466791875328346
"13132","419520656",3,0.00138766236073357
"13133","419668496",3,0.000583103446670354
"13134","432254939",3,0.0152293488418434
"13135","421752335",3,0.0127070436132831
"13136","432286954",3,0.00416409197832214
"13137","419671016",3,0.00342604713501462
"13138","421934743",3,0.0386853160143828
"13139","421745970",3,0.00115096915511941
"13140","421946544",3,0.00698497906547417
"13141","409386537",3,0.156419736539504
"13142","432266222",3,0.00148605447368841
"13143","432269211",3,0.00244723811649484
"13144","419673137",3,0.00294679680974413
"13145","421788431",3,0.0023403239025037
"13146","432265369",3,0.00284671303212177
"13147","421781715",3,0.927398453960154
"13148","421764246",3,0.0158121847252974
"13149","432312113",3,0.00877564739631249
"13150","421752064",3,0.0163978450976682
"13151","421768723",3,0.00149317210357779
"13152","432305733",3,0.0060674355785466
"13153","421787723",3,0.820847270896344
"13154","409384862",3,0.796384344812901
"13155","421974943",3,0.000915357615219152
"13156","409397145",3,0.378985189112902
"13157","421786365",3,0.00129858205635711
"13158","409444700",3,0.0167612649682571
"13159","432290869",3,0.0126274438186275
"13160","421779587",3,0.698100561868841
"13161","409405945",3,0.55304224119038
"13162","421770500",3,0.00221950808656604
"13163","421932942",3,0.170474359087733
"13164","409427248",3,0.00140445395953723
"13165","432326270",3,0.563435945933336
"13166","421945754",3,0.0372572692005033
"13167","409398189",3,0.00156866924805584
"13168","419763951",3,0.0046913438969636
"13169","421789495",3,0.00314565887221598
"13170","421932566",3,0.0222797454800098
"13171","421966769",3,0.00587220877623538
"13172","421960023",3,0.00228732461727802
"13173","421944624",3,0.00334749897236963
"13174","432359414",3,0.0055525046426525
"13175","409454537",3,0.519599744133684
"13176","419785687",3,0.363768176335657
"13177","421970378",3,0.0754567714242027
"13178","398898037",3,0.218011029307178
"13179","421967163",3,0.00712152245914184
"13180","432348662",3,0.00664455929929881
"13181","419757622",3,0.00939538636279432
"13182","421777360",3,0.352350452502486
"13183","421993549",3,0.00859470866722039
"13184","421948281",3,0.00119602752727234
"13185","419736287",3,0.0218163062710462
"13186","419648555",3,0.000468405198782225
"13187","419605279",3,0.000416488665366134
"13188","419759541",3,0.013444966317863
"13189","419739263",3,0.000618927531814246
"13190","419791769",3,0.000820561085248163
"13191","419829505",3,0.000793619519144323
"13192","419849366",3,0.00225855176331653
"13193","409445475",3,0.00287112730752883
"13194","419669423",3,0.00163312417170463
"13195","421972395",3,0.00114917454459579
"13196","419880302",3,0.00206502676209132
"13197","421798297",3,0.00353648058523037
"13198","421792141",3,0.00488439628471106
"13199","421810598",3,0.00285398915431762
"13200","419874516",3,0.0043737283979684
"13201","419693348",3,0.00474896767761083
"13202","409425511",3,0.0588976600750754
"13203","409423989",3,0.0423569994458439
"13204","421776654",3,0.0178163954349775
"13205","409442513",3,0.00741820624561982
"13206","421992329",3,0.0172930251276032
"13207","421938012",3,0.00171780891284639
"13208","421937830",3,0.000552533090721876
"13209","432359513",3,0.000689518716146899
"13210","421772033",3,0.00287023904361555
"13211","422005744",3,0.00346238349140864
"13212","432394862",3,0.0117018645985338
"13213","409541564",3,0.0163031982148388
"13214","422001164",3,0.00939920016335231
"13215","421801666",3,0.0140044265916353
"13216","421984232",3,0.00556768380874643
"13217","419870934",3,0.764573830177101
"13218","421790223",3,0.0017056699759095
"13219","421814163",3,0.00256896871655378
"13220","409529936",3,0.0501196740809497
"13221","409466910",3,0.000655517735237906
"13222","432399003",3,0.00155337370298305
"13223","421923168",3,0.00194059294013853
"13224","421967415",3,0.00218632516894183
"13225","432395539",3,0.853947278702176
"13226","399010653",3,0.610314784946854
"13227","421950343",3,0.857647211358204
"13228","432399609",3,0.732673647664808
"13229","421806636",3,0.837921465407812
"13230","409488280",3,0.0151771170406585
"13231","398850169",3,0.00313552852825599
"13232","432392876",3,0.142569561251537
"13233","409466803",3,0.0624326811653161
"13234","421811816",3,0.0037753152404226
"13235","432443662",3,0.00251268045811663
"13236","419950868",3,0.00851946490056972
"13237","409457451",3,0.0989597322510406
"13238","419905602",3,0.0116220889968483
"13239","421812236",3,0.0115124854173595
"13240","421955570",3,0.00954970364447296
"13241","421849421",3,0.00651703315226999
"13242","432424286",3,0.00470186391431747
"13243","409495827",3,0.27603494677393
"13244","409479360",3,0.00680369737187065
"13245","421988072",3,0.0706392105576852
"13246","421805615",3,0.0497173658684636
"13247","409604711",3,0.00209630663872681
"13248","421826917",3,0.0101513013917424
"13249","421797009",3,0.00426694588099676
"13250","409506855",3,0.0293634302249
"13251","421869724",3,0.00920443639370764
"13252","409477349",3,0.00935733969459501
"13253","421822624",3,0.00268393027646388
"13254","409480630",3,0.0266710538569012
"13255","432453023",3,0.0608053297395931
"13256","398858842",3,0.048454165820292
"13257","409485271",3,0.0947295591802994
"13258","421821595",3,0.00331402922831799
"13259","419919958",3,0.005616441441984
"13260","419891870",3,0.0124400550269078
"13261","398895116",3,0.232238754617002
"13262","419978235",3,0.00571657541012513
"13263","421855265",3,0.00529422629254241
"13264","421842381",3,0.038888272339732
"13265","422016889",3,0.0031627533867258
"13266","409510795",3,0.00712942722058234
"13267","409490890",3,0.028450143364684
"13268","421845551",3,0.00209916602552964
"13269","421833250",3,0.0330924677352616
"13270","421825223",3,0.00213035167541714
"13271","421826096",3,0.00243639846955923
"13272","421804867",3,0.0130460637523628
"13273","421838140",3,0.829774916036478
"13274","432502985",3,0.00302680335779939
"13275","422009590",3,0.000581830487123166
"13276","421803639",3,0.00313931447017731
"13277","421844648",3,0.00152861291340764
"13278","421853515",3,0.0475985396900447
"13279","422025150",3,0.00506263686089637
"13280","409543264",3,0.0545385868733349
"13281","422000844",3,0.00556563551248487
"13282","409579595",3,0.0771678735821923
"13283","419777907",3,0.037940187021346
"13284","419976049",3,0.0325258788625473
"13285","422018102",3,0.0141065685893124
"13286","421833536",3,0.246071270909988
"13287","409574000",3,0.0881861997541332
"13288","421818565",3,0.0029743397342858
"13289","432534164",3,0.00180105265731306
"13290","419700535",3,0.0201438208550048
"13291","421840770",3,0.798850368346232
"13292","419743690",3,0.00133069018052757
"13293","422006363",3,0.136072680173745
"13294","421827828",3,0.00196658745593809
"13295","419774210",3,0.000873026058598747
"13296","409528529",3,0.461655148224309
"13297","421825836",3,0.00224574460383644
"13298","421868222",3,0.000511953828964517
"13299","421876573",3,0.000289345537119217
"13300","421861544",3,0.0440724508754749
"13301","421878830",3,0.199214420724963
"13302","419806173",3,0.00105097774126743
"13303","421844302",3,0.00343684938554369
"13304","421834119",3,0.00904216926383491
"13305","421847856",3,0.000266656574086303
"13306","421878180",3,0.00175405467191096
"13307","421898893",3,0.00242064158090146
"13308","419911772",3,0.00584862984754766
"13309","421862404",3,0.00342774416785594
"13310","419785232",3,0.00251330203189687
"13311","409535402",3,0.18634578560062
"13312","409549713",3,0.00601712575208021
"13313","432645525",3,0.00544121756248033
"13314","421860869",3,0.539627542396545
"13315","432645067",3,0.00273818738352443
"13316","432635495",3,0.00757002480581727
"13317","421883996",3,0.00574682672587592
"13318","409618541",3,0.60087543967984
"13319","421896117",3,0.470008656450771
"13320","421875917",3,0.0044568823945166
"13321","421895667",3,0.00336717613890989
"13322","421882556",3,0.0157010495526825
"13323","409563706",3,0.0114183865736514
"13324","409598619",3,0.00549086304231736
"13325","421890967",3,0.0229007017792426
"13326","432642590",3,0.00991255779934288
"13327","409573201",3,0.471750204616223
"13328","409609656",3,0.0179142335796392
"13329","421923793",3,0.000743509098685181
"13330","421885174",3,0.00647370314302023
"13331","409550392",3,0.218750652293749
"13332","421901812",3,0.00126730599204334
"13333","421927130",3,0.000177503563058621
"13334","421896831",3,0.00218765398664316
"13335","409619198",3,0.0716588911647575
"13336","421883784",3,0.00172911265123483
"13337","421849875",3,0.00578915268196273
"13338","432710689",3,0.000877084470576916
"13339","409578272",3,0.00677418302148974
"13340","421901549",3,0.00141310873024035
"13341","432701323",3,0.00611353160124624
"13342","421871949",3,0.00760695011964546
"13343","421868933",3,0.00786163328470024
"13344","421870020",3,0.00440674807160275
"13345","421864373",3,0.00242759990137364
"13346","409603882",3,0.0929173040516482
"13347","409600287",3,0.136731732788102
"13348","432728308",3,0.00180463161656372
"13349","421916415",3,0.00983210570190458
"13350","419863698",3,0.000385652686362462
"13351","409609770",3,0.013334723475232
"13352","419865705",3,0.00217724341040967
"13353","398919441",3,0.00387749838090571
"13354","421917949",3,0.00256876070763177
"13355","420145829",3,0.00273204798279565
"13356","432743448",3,0.0016097718905158
"13357","409620461",3,0.00447681972119273
"13358","409599674",3,0.00452957057515272
"13359","421929996",3,0.00359813064477798
"13360","409699628",3,0.10643971890546
"13361","419961576",3,0.00304967146399193
"13362","409775113",3,0.22525575947645
"13363","409639042",3,0.028224132852791
"13364","409638130",3,0.485341300820481
"13365","419962999",3,0.00429536438900672
"13366","432772451",3,0.017691456599216
"13367","421914364",3,0.0678416308405213
"13368","432759213",3,0.000828598116891941
"13369","409692611",3,0.267975278764637
"13370","422081081",3,0.00541356027675645
"13371","422081002",3,0.469806890719077
"13372","409646337",3,0.00479952943676833
"13373","409645641",3,0.00898868811666475
"13374","421915998",3,0.00295444808683129
"13375","421906048",3,0.0204259124861003
"13376","420203707",3,0.0121817868923516
"13377","419964071",3,0.0088909775176457
"13378","421898358",3,0.0283018649550517
"13379","421903326",3,0.00559222163523706
"13380","432780647",3,0.00549759062052974
"13381","398892867",3,0.00225828744738467
"13382","421915933",3,0.226644182849597
"13383","422064150",3,0.310595835860334
"13384","409806292",3,0.116475683386505
"13385","421923017",3,0.00231695411179826
"13386","409791883",3,0.330701897319442
"13387","432812940",3,0.0028253263559306
"13388","420294662",3,0.00240813434400619
"13389","421912537",3,0.00343372536490565
"13390","421897404",3,0.0121804717102131
"13391","421915719",3,0.0117106115399127
"13392","409673638",3,0.0116604496252711
"13393","409639309",3,0.265067340568662
"13394","409638987",3,0.494124457263644
"13395","420026730",3,0.00832050591465647
"13396","421879069",3,0.00241988224931738
"13397","409727761",3,0.0110570461327447
"13398","432812522",3,0.0147647601292893
"13399","421924076",3,0.00498698772929137
"13400","409763822",3,0.00714585264324255
"13401","422098341",3,0.00160689350754903
"13402","421906109",3,0.0263782149764946
"13403","421938389",3,0.0460612613482336
"13404","409691887",3,0.0292369188665273
"13405","422138843",3,0.325498445588682
"13406","420326368",3,0.369177088448591
"13407","409673530",3,0.0593102736184959
"13408","432873999",3,0.0511201332985775
"13409","409808452",3,0.0331734717885287
"13410","421927972",3,0.00620435139393379
"13411","409825623",3,0.339687817772768
"13412","409721332",3,0.201012277090948
"13413","420126945",3,0.658080389989541
"13414","432892869",3,0.00779024981117907
"13415","409717049",3,0.210815306009205
"13416","409703662",3,0.017692478599605
"13417","409840236",3,0.508218835754094
"13418","422002749",3,0.00484007599446838
"13419","432880026",3,0.0095726559033356
"13420","421915094",3,0.0261312110988802
"13421","432926139",3,0.00114540762208514
"13422","409856496",3,0.00139792941995291
"13423","432924303",3,0.366387069553091
"13424","432917111",3,0.0017325577357098
"13425","421936776",3,0.225283833839164
"13426","409696024",3,0.133156583239774
"13427","398866377",3,0.829841573539173
"13428","409715617",3,0.0100275631204843
"13429","421932094",3,0.477280148298565
"13430","432908748",3,0.0489534040493603
